xpath,label-key,comment,guidance,index,file
/OBJECT_CONTRACT/OBJECT_DESCR/AC/AC_QUALITY/AC_WEIGHTING,weighting,,Map to the criterion's `.description`,tbd,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/AC/AC_COST,award_lowest_cost,,"Add an `AwardCriterion` object to the lot's `.awardCriteria.criteria` array, and set its `.type` to 'cost'.",tbd,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/AC/AC_PRICE,price,,"Add an `AwardCriterion` object to the lot's `.awardCriteria.criteria` array, and set its `.type` to 'price'.",tbd,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/AC/AC_PRICE/AC_WEIGHTING,weighting,,Map to the criterion's `.description`,tbd,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/AC/AC_PROCUREMENT_DOC,award_criteria_descriptive,,"Discard. If the lot's `.awardCriteria.criteria` isn't set, then price is not the only award criterion and all criteria are stated only in the procurement documents.",tbd,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/VAL_OBJECT,value_excl_vat,,Map to the lot's `.value.amount`,II.2.6.1,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/VAL_OBJECT/@CURRENCY,currency,,Map to the lot's `.value.currency`,no index,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/DURATION,duration_contract_framework_dps,,,II.2.7,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/DATE_START,starting,,Map to the lot's `.contractPeriod.startDate`,II.2.7.2,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/DATE_END,end,,Map to the lot's `.contractPeriod.endDate`,II.2.7.3,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/RENEWAL,renewals_subject,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/lot_Renewals,Set the lot's `.hasRenewal` to `true`,II.2.7.4,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/RENEWAL_DESCR,renewals_descr,,Map to the lot's `.renewal.description`,II.2.7.5,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NO_RENEWAL,_no,,Set the lot's `.hasRenewal` to `false`,no index,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NB_ENVISAGED_CANDIDATE,envisaged_number,,Map to the lot's `.secondStage.minimumCandidates` and `.secondStage.maximumCandidates`,II.2.9.1,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NB_MIN_LIMIT_CANDIDATE,envisaged_min,,Map to the lot's `.secondStage.minimumCandidates`,II.2.9.2,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NB_MAX_LIMIT_CANDIDATE,max_number,,Map to the lot's `.secondStage.maximumCandidates`,II.2.9.3,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/CRITERIA_CANDIDATE,criteria_choosing_limited,,Map to the lot's `.selectionCriteria.description`,II.2.9.4,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/ACCEPTED_VARIANTS,_yes,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/lot_Variants,Set the lot's `.submissionTerms.variantPolicy` to 'allowed',II.2.10,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NO_ACCEPTED_VARIANTS,_no,,Set the lot's `.submissionTerms.variantPolicy` to 'notAllowed',no index,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/OPTIONS,_yes,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/lot_Options,Set the lot's `.hasOptions` to `true`,II.2.11.1,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/OPTIONS_DESCR,options_descr,,Map to the lot's `.options.description`,II.2.11.2,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NO_OPTIONS,_no,,Set the lot's `.hasOptions` to `false`,no index,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/ECATALOGUE_REQUIRED,electronic_catalogue_required,,Set the lot's `.submissionTerms.electronicCataloguePolicy` to 'required'.,II.2.12,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/EU_PROGR_RELATED,_yes,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/budget_isEUFunded https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/budget_EUFunded,"* Get the `Organization` object whose `.name` is 'European Union'. If none exists yet:\n  * [Add a party](../../operations/#add-a-party)\n  * Set its `.name` to 'European Union'\n* Add 'funder' to its `.roles`\n\n* Get the `Finance` object whose `.description` is the *Identification of the project*. If none exists yet:\n  * Add a `Finance` object to the `planning.budget.finance` array\n  * Map the *Identification of the project* to its `.description`\n  * Set its `.id` incrementally\n  * Set its `.financingParty.name` to 'European Union'\n  * Set its `.financingParty.id` to the party's `.id`\n* Add the lot's `.id` to the Finance object's `.relatedLots` (**F12, F13**: Instead, do nothing)\n\nIn [future forms](https://github.com/eForms/eForms/issues/181#issuecomment-439861320), this field will be de-emphasized.",II.2.13.1,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/NO_EU_PROGR_RELATED,_no,,"Discard. If there's no party with the role 'funder' and the name 'European Union', then the procurement isn't related to a project and/or programme financed by European Union funds.",no index,F05_2014.csv
/OBJECT_CONTRACT/OBJECT_DESCR/INFO_ADD,info_additional,,Append to the lot's `.description`\n\nThis results in a loss of structure. (WARNING #28),II.2.14,F05_2014.csv
/LEFTI,info_legal,,"The standard forms express exclusion grounds and selection criteria in this section as unstructured text. In the introductory note to its [eForms consultation](https://github.com/eForms/eForms), the European Commission had proposed to create an extension to eForms to implement the [European Single Procurement Document (ESPD)](http://ec.europa.eu/growth/single-market/public-procurement/e-procurement/espd/) [Exchange Data Model](https://github.com/ESPD/ESPD-EDM), which expresses this information as structured data, following the model of the [Core Criterion and Core Evidence Vocabulary](https://joinup.ec.europa.eu/solution/core-criterion-and-core-evidence-vocabulary).",III,F05_2014.csv
/LEFTI/SUITABILITY,info_evaluating_requir,,"Add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array, set its `.type` to 'suitability', and map to its `.description`.",III.1.1,F05_2014.csv
/LEFTI/ECONOMIC_CRITERIA_DOC,criteria_selection_docs,,"Add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array, set its `.type` to 'economic', and set its `.description` to ""As stated in the procurement documents"".",no index,F05_2014.csv
/LEFTI/ECONOMIC_FINANCIAL_INFO,info_evaluating_weth_requir,,"Add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array, set its `.type` to 'economic', and map to its `.description`.",III.1.2.1,F05_2014.csv
/LEFTI/ECONOMIC_FINANCIAL_MIN_LEVEL,min_standards_required,,"Get the `SelectionCriterion` object whose `.type` is 'economic'; if none exists, add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array, and set its `.type` to 'economic'. Then, map to its `.minimum`.",III.1.2.2,F05_2014.csv
/LEFTI/TECHNICAL_CRITERIA_DOC,criteria_selection_docs,,"Add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array, set its `.type` to 'technical', and set its `.description` to ""As stated in the procurement documents"".",no index,F05_2014.csv
/LEFTI/TECHNICAL_PROFESSIONAL_INFO,info_evaluating_weth_requir,,"Add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array, set its `.type` to 'technical', and map to its `.description`.",III.1.3.1,F05_2014.csv
/LEFTI/TECHNICAL_PROFESSIONAL_MIN_LEVEL,min_standards_required,,"Get the `SelectionCriterion` object whose `.type` is 'technical'. If none exists, add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array, and set its `.type` to 'technical'. Then, map to its `.minimum`.",III.1.3.2,F05_2014.csv
/LEFTI/RULES_CRITERIA,descr_brief_rules,,Map to `tender.otherRequirements.reductionCriteria`,no index,F05_2014.csv
/LEFTI/RESTRICTED_SHELTERED_WORKSHOP,restricted_sheltered_workshop,,Add 'shelteredWorkshop' to the `tender.otherRequirements.reservedParticipation` array,III.1.5.1,F05_2014.csv
/LEFTI/RESTRICTED_SHELTERED_PROGRAM,restricted_sheltered_program,,Set `tender.contractTerms.reservedExecution` to `true`,III.1.5.2,F05_2014.csv
/LEFTI/DEPOSIT_GUARANTEE_REQUIRED,deposits_required,,Map to `tender.submissionTerms.depositsGuarantees`,III.1.6,F05_2014.csv
/LEFTI/MAIN_FINANCING_CONDITION,financing_conditions,,Map to `tender.contractTerms.financialTerms`,III.1.7,F05_2014.csv
/LEFTI/LEGAL_FORM,legal_form_taken,,Map to `tender.contractTerms.tendererLegalForm`,III.1.8,F05_2014.csv
/LEFTI/PARTICULAR_PROFESSION,particular_profession_reserved,,"Add a `SelectionCriterion` object to the `tender.selectionCriteria.criteria` array and set its `.type` to 'technical'. If *Reference to the relevant law, regulation or administrative provision* is set, map it to the criterion's `.description`. Otherwise, set the criterion's `.description` to 'Execution of the service is reserved to a particular profession'.",III.2.1.1,F05_2014.csv
/LEFTI/REFERENCE_TO_LAW,ref_law_reg_prov,,See *Execution of the service is reserved to a particular profession*,III.2.1.2,F05_2014.csv
/LEFTI/PERFORMANCE_CONDITIONS,other_conditions,,Map to `tender.contractTerms.performanceTerms`,III.2.2,F05_2014.csv
/LEFTI/PERFORMANCE_STAFF_QUALIFICATION,staff_responsible_indicate,,Set `tender.otherRequirements.requiresStaffNamesAndQualifications` to `true`,III.2.3,F05_2014.csv
/PROCEDURE,procedure,,,IV,F05_2014.csv
/PROCEDURE/PT_OPEN,proctype_open,,"Set `tender.procurementMethod` to 'open', and set `tender.procurementMethodDetails` to 'Open procedure'",IV.1.1.1,F05_2014.csv
/PROCEDURE/PT_RESTRICTED,proctype_restricted,,"Set `tender.procurementMethod` to 'selective', and set `tender.procurementMethodDetails` to 'Restricted procedure'",IV.1.1.2,F05_2014.csv
/PROCEDURE/PT_NEGOTIATED_WITH_PRIOR_CALL,proctype_negot_w_call,,"Set `tender.procurementMethod` to 'selective', and set `tender.procurementMethodDetails` to 'Negotiated procedure with prior call for competition'",IV.1.1.3,F05_2014.csv
/PROCEDURE/PT_COMPETITIVE_DIALOGUE,proctype_comp_dialogue,,"Set `tender.procurementMethod` to 'selective', and set `tender.procurementMethodDetails` to 'Competitive dialogue'",IV.1.1.4,F05_2014.csv
/PROCEDURE/PT_INNOVATION_PARTNERSHIP,proctype_innovation,,"Set `tender.procurementMethod` to 'selective', and set `tender.procurementMethodDetails` to 'Innovation partnership'",IV.1.1.5,F05_2014.csv
/PROCEDURE/FRAMEWORK,notice_involves_framework,,Set `tender.techniques.hasFrameworkAgreement` to `true`,IV.1.3.1,F05_2014.csv
/PROCEDURE/FRAMEWORK/SEVERAL_OPERATORS,framework_several,,"If *Envisaged maximum number of participants to the framework agreement* isn't set, set `tender.techniques.frameworkAgreement.maximumParticipants` to the number (not the string) 1e9999 (which parses to infinity)",IV.1.3.1.2,F05_2014.csv
/PROCEDURE/FRAMEWORK/NB_PARTICIPANTS,framework_particip_envis,,Map to `tender.techniques.frameworkAgreement.maximumParticipants`,IV.1.3.1.3,F05_2014.csv
/PROCEDURE/FRAMEWORK/SINGLE_OPERATOR,framework_single,,Set `tender.techniques.frameworkAgreement.maximumParticipants` to 1,IV.1.3.1.1,F05_2014.csv
/PROCEDURE/FRAMEWORK/JUSTIFICATION,framework_just_eight,,Map to `tender.techniques.frameworkAgreement.periodRationale`,IV.1.3.3,F05_2014.csv
/PROCEDURE/DPS,notice_involves_dps,,Set `tender.techniques.hasDynamicPurchasingSystem` to `true`,IV.1.3.2,F05_2014.csv
/PROCEDURE/DPS_ADDITIONAL_PURCHASERS,dps_purchasers,,Set `tender.techniques.dynamicPurchasingSystem.type` to 'open',IV.1.3.2.1,F05_2014.csv
/PROCEDURE/REDUCTION_RECOURSE,reduction_recourse,,Set `tender.secondStage.successiveReduction` to `true`,IV.1.4,F05_2014.csv
/PROCEDURE/EAUCTION_USED,eauction_will_used,,Set `tender.techniques.hasElectronicAuction` to `true`,IV.1.6.1,F05_2014.csv
/PROCEDURE/INFO_ADD_EAUCTION,eauction_info_addit,,Map to `tender.techniques.electronicAuction.description`,IV.1.6.2,F05_2014.csv
/PROCEDURE/CONTRACT_COVERED_GPA,_yes,,Add 'GPA' to the `tender.coveredBy` array,IV.1.8,F05_2014.csv
/PROCEDURE/NO_CONTRACT_COVERED_GPA,_no,,"Discard. If 'GPA' isn't in the `tender.coveredBy` array, then the procurement isn't covered by the GPA.",no index,F05_2014.csv
/PROCEDURE/NOTICE_NUMBER_OJ,number_oj,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/release_relatedNotice,[Reference a previous publication](../../operations/#reference-a-previous-publication),IV.2.1,F05_2014.csv
/PROCEDURE/DATE_RECEIPT_TENDERS,date,,Map to the date component of `tender.tenderPeriod.endDate`,IV.2.2,F05_2014.csv
/PROCEDURE/TIME_RECEIPT_TENDERS,time,,Map to the time component of `tender.tenderPeriod.endDate`,IV.2.3,F05_2014.csv
/PROCEDURE/DATE_DISPATCH_INVITATIONS,date,,Map to the date component of `tender.secondStage.invitationDate`.,IV.2.3,F05_2014.csv
/PROCEDURE/LANGUAGES,languages_allowed,,,no index,F05_2014.csv
/PROCEDURE/LANGUAGES/LANGUAGE,,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_SubmissionLanguages,Lowercase and add to the `tender.submissionTerms.languages` array,IV.2.4,F05_2014.csv
/PROCEDURE/DATE_TENDER_VALID,date_tender_valid,,Map to `tender.submissionTerms.bidValidityPeriod.endDate`,IV.2.6,F05_2014.csv
/PROCEDURE/DURATION_TENDER_VALID,duration_months,,"Multiply by 30, and map to `tender.submissionTerms.bidValidityPeriod.durationInDays`",IV.2.6,F05_2014.csv
/PROCEDURE/OPENING_CONDITION,opening_conditions,,,IV.2.7,F05_2014.csv
/PROCEDURE/OPENING_CONDITION/DATE_OPENING_TENDERS,date,https://github.com/open-contracting-archive/trade/blob/master/draft_extensions/milestone_RelatedParties,Map to the date component of `tender.awardPeriod.startDate` and to the date component of `tender.bidOpening.date`,IV.2.7.1,F05_2014.csv
/PROCEDURE/OPENING_CONDITION/TIME_OPENING_TENDERS,time,https://github.com/open-contracting-archive/trade/blob/master/draft_extensions/milestone_RelatedParties,Map to the time component of `tender.awardPeriod.startDate` and to the time component of `tender.bidOpening.date`,IV.2.7.2,F05_2014.csv
/PROCEDURE/OPENING_CONDITION/PLACE,opening_place,https://github.com/open-contracting-archive/trade/blob/master/draft_extensions/milestone_RelatedParties,Map to `tender.bidOpening.address.streetAddress`,IV.2.7.3,F05_2014.csv
/PROCEDURE/OPENING_CONDITION/INFO_ADD,opening_addit_info,https://github.com/open-contracting-archive/trade/blob/master/draft_extensions/milestone_RelatedParties,Map to `tender.bidOpening.description`,IV.2.7.4,F05_2014.csv
/COMPLEMENTARY_INFO,info_complement,,,VI,F05_2014.csv
/COMPLEMENTARY_INFO/RECURRENT_PROCUREMENT,_yes,,Set `tender.hasRecurrence` to `true`,VI.1.1,F05_2014.csv
/COMPLEMENTARY_INFO/ESTIMATED_TIMING,further_notices_timing,,Map to `tender.recurrence.description`,VI.1.2,F05_2014.csv
/COMPLEMENTARY_INFO/NO_RECURRENT_PROCUREMENT,_no,,Set `tender.hasRecurrence` to `false`,no index,F05_2014.csv
/COMPLEMENTARY_INFO/EORDERING,eordering_used,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ElectronicWorkflows,Set `tender.contractTerms.hasElectronicOrdering` to `true`,VI.2.1,F05_2014.csv
/COMPLEMENTARY_INFO/EINVOICING,einvoicing_used,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ElectronicWorkflows https://github.com/eForms/eForms/issues/88,Set `tender.contractTerms.electronicInvoicingPolicy` to 'allowed',VI.2.2,F05_2014.csv
/COMPLEMENTARY_INFO/EPAYMENT,epayment_used,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ElectronicWorkflows https://github.com/eForms/eForms/issues/88,Set `tender.contractTerms.hasElectronicPayment` to `true`,VI.2.3,F05_2014.csv
/COMPLEMENTARY_INFO/INFO_ADD,info_additional,,Map to the release's `description`,VI.3,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY,appeals_body,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ReviewProcedure,"[Add a party](../../operations/#add-a-party), and add 'reviewBody' to its `.roles`",VI.4.1,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/OFFICIALNAME,name_official,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME,VI.4.1.1,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/ADDRESS,address_postal,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/ADDRESS,VI.4.1.2,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/TOWN,address_town,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/TOWN,VI.4.1.3,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/POSTAL_CODE,address_postcode,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/POSTAL_CODE,VI.4.1.4,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/COUNTRY,address_country,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/COUNTRY,VI.4.1.5,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/PHONE,address_phone,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/PHONE,VI.4.1.7,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/E_MAIL,address_email,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/E_MAIL,VI.4.1.6,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/FAX,address_fax,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/FAX,VI.4.1.9,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_BODY/URL,internet,,/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/URL_GENERAL,VI.4.1.8,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_MEDIATION_BODY,mediation_body,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ReviewProcedure,"[Add a party](../../operations/#add-a-party), and add 'mediationBody' to its `.roles`",VI.4.2,F05_2014.csv
/COMPLEMENTARY_INFO/REVIEW_PROCEDURE,appeals_deadline,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ReviewProcedure,Map to `tender.reviewDetails`,VI.4.3,F05_2014.csv
/COMPLEMENTARY_INFO/ADDRESS_REVIEW_INFO,appeals_info,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_ReviewProcedure,"[Add a party](../../operations/#add-a-party), and add 'reviewContactPoint' to its `.roles`",VI.4.4,F05_2014.csv
/COMPLEMENTARY_INFO/DATE_DISPATCH_NOTICE,date_dispatch,,Map to `date`,VI.5,F05_2014.csv
/@LG,,,"Lowercase, and map to `language`",no index,F06_2014.csv
/@CATEGORY,,,Discard. TED translates at form-level. OCDS translates at field-level.,no index,F06_2014.csv
/LEGAL_BASIS,,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_LegalBasis,"Set `tender.legalBasis.scheme` to ['CELEX'](https://eur-lex.europa.eu/content/help/faq/intro.html#help8), and map to `tender.legalBasis.id`",no index,F06_2014.csv
/LEGAL_BASIS_OTHER,,,"Set `tender.legalBasis.scheme` to 'CELEX', and map to `tender.legalBasis.id`",no index,F06_2014.csv
/CONTRACTING_BODY,ce,,,I,F06_2014.csv
/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY,name_address_contact,,"[Add a party](../../operations/#add-a-party), and add 'buyer' to its `.roles`\n\nSet `buyer.id` to its `.id`, and set `buyer.name` to its [`.name`](#/CONTRACTING_BODY/ADDRESS_CONTRACTING_BODY/OFFICIALNAME)",I.1,F06_2014.csv
